SEMESTER,SUBJECT,CATALOGNUMBER,LOCATION,ENROLMENTCAPACITY,ENROLMENTTOTAL,INSTRUCTORS,COMPONENTCODE
1001,REM,671,BURNABY,9999,0,(null),CNV
1001,REM,672,BURNABY,9999,0,(null),CNV
1001,REM,690,BURNABY,9999,0,(null),CNV
1001,REM,691,BURNABY,9999,0,(null),CNV
1001,REM,698,BURNABY,9999,0,(null),CNV
1001,REM,699,BURNABY,9999,0,(null),CNV
1001,REM,801,BURNABY,9999,0,(null),CNV
1001,REM,802,BURNABY,9999,0,(null),CNV
1001,REM,899,BURNABY,9999,0,(null),CNV
1001,TECH,104,BURNABY,9999,0,(null),CNV
1001,TECH,105,BURNABY,9999,0,(null),CNV
1001,TECH,106,BURNABY,9999,0,(null),CNV
1001,TECH,107,BURNABY,9999,0,(null),CNV
1001,TECH,108,BURNABY,9999,0,(null),CNV
1001,TECH,109,BURNABY,9999,0,(null),CNV
1001,TECH,110,BURNABY,9999,0,(null),CNV
1001,TECH,111,BURNABY,9999,0,(null),CNV
1001,TECH,112,BURNABY,9999,0,(null),CNV
1001,TECH,118,BURNABY,9999,0,(null),CNV
1001,TECH,119,BURNABY,9999,0,(null),CNV
1001,TECH,120,BURNABY,9999,0,(null),CNV
1001,TECH,121,BURNABY,9999,0,(null),CNV
1001,TECH,122,BURNABY,9999,0,(null),CNV
1001,TECH,123,BURNABY,9999,0,(null),CNV
1001,TECH,128,BURNABY,9999,0,(null),CNV
1001,TECH,129,BURNABY,9999,0,(null),CNV
1001,TECH,130,BURNABY,9999,0,(null),CNV
1001,TECH,131,BURNABY,9999,0,(null),CNV
1001,TECH,132,BURNABY,9999,0,(null),CNV
1001,TECH,133,BURNABY,9999,0,(null),CNV
1001,TECH,151,BURNABY,9999,0,(null),CNV
1001,TECH,152,BURNABY,9999,0,(null),CNV
1001,TECH,153,BURNABY,9999,0,(null),CNV
1001,TECH,154,BURNABY,9999,0,(null),CNV
1001,TECH,155,BURNABY,9999,0,(null),CNV
1001,TECH,156,BURNABY,9999,0,(null),CNV
1001,TECH,157,BURNABY,9999,0,(null),CNV
1001,TECH,158,BURNABY,9999,0,(null),CNV
1001,TECH,159,BURNABY,9999,0,(null),CNV
1001,TECH,161,BURNABY,9999,0,(null),CNV
1001,TECH,162,BURNABY,9999,0,(null),CNV
1001,TECH,163,BURNABY,9999,0,(null),CNV
1001,TECH,164,BURNABY,9999,0,(null),CNV
1001,TECH,165,BURNABY,9999,0,(null),CNV
1001,TECH,166,BURNABY,9999,0,(null),CNV
1004,ATHL,201,BURNABY,9999,0,(null),CNV
1004,ATHL,201,BURNABY,9999,0,(null),CNV
1004,ATHL,201,BURNABY,9999,0,(null),CNV
1004,ATHL,202,BURNABY,9999,0,(null),CNV
1004,ATHL,202,BURNABY,9999,0,(null),CNV
1004,ATHL,202,BURNABY,9999,0,(null),CNV
1004,ATHL,203,BURNABY,9999,0,(null),CNV
1004,ATHL,203,BURNABY,9999,0,(null),CNV
1004,ATHL,203,BURNABY,9999,0,(null),CNV
1004,ATHL,204,BURNABY,9999,0,(null),CNV
1004,ATHL,204,BURNABY,9999,0,(null),CNV
1004,ATHL,204,BURNABY,9999,0,(null),CNV
1004,CMNS,110,BURNABY,9999,0,(null),CNV
1004,CMNS,110,BURNABY,9999,0,(null),CNV
1004,CMNS,110,BURNABY,9999,0,(null),CNV
1004,CMNS,130,BURNABY,9999,0,(null),CNV
1004,CMNS,130,BURNABY,9999,0,(null),CNV
1004,CMNS,130,BURNABY,9999,0,(null),CNV
1004,CMNS,200,BURNABY,9999,0,(null),CNV
1004,CMNS,200,BURNABY,9999,0,(null),CNV
1004,CMNS,200,BURNABY,9999,0,(null),CNV
1004,CMNS,205,BURNABY,9999,0,(null),CNV
1004,CMNS,205,BURNABY,9999,0,(null),CNV
1004,CMNS,205,BURNABY,9999,0,(null),CNV
1004,CMNS,210,BURNABY,9999,0,(null),CNV
1004,CMNS,210,BURNABY,9999,0,(null),CNV
1004,CMNS,210,BURNABY,9999,0,(null),CNV
1004,CMNS,220,BURNABY,9999,0,(null),CNV
1004,CMNS,220,BURNABY,9999,0,(null),CNV
1004,CMNS,220,BURNABY,9999,0,(null),CNV
1004,CMNS,221,BURNABY,9999,0,(null),CNV
1004,CMNS,221,BURNABY,9999,0,(null),CNV
1004,CMNS,221,BURNABY,9999,0,(null),CNV
1004,CMNS,223,BURNABY,9999,0,(null),CNV
1004,CMNS,223,BURNABY,9999,0,(null),CNV
1004,CMNS,223,BURNABY,9999,0,(null),CNV
1004,CMNS,224,BURNABY,9999,0,(null),CNV
1004,CMNS,224,BURNABY,9999,0,(null),CNV
1004,CMNS,224,BURNABY,9999,0,(null),CNV
1004,CMNS,226,BURNABY,9999,0,(null),CNV
1004,CMNS,226,BURNABY,9999,0,(null),CNV
1004,CMNS,226,BURNABY,9999,0,(null),CNV
1004,CMNS,230,BURNABY,9999,0,(null),CNV
1004,CMNS,230,BURNABY,9999,0,(null),CNV
1004,CMNS,230,BURNABY,9999,0,(null),CNV
1004,CMNS,235,BURNABY,9999,0,(null),CNV
1004,CMNS,235,BURNABY,9999,0,(null),CNV
1004,CMNS,235,BURNABY,9999,0,(null),CNV
1004,CMNS,240,BURNABY,9999,0,(null),CNV
1004,CMNS,240,BURNABY,9999,0,(null),CNV
1004,CMNS,240,BURNABY,9999,0,(null),CNV
1004,CMNS,247,BURNABY,9999,0,(null),CNV
1004,CMNS,247,BURNABY,9999,0,(null),CNV
1004,CMNS,247,BURNABY,9999,0,(null),CNV
1004,CMNS,253,BURNABY,9999,0,(null),CNV
1004,CMNS,253,BURNABY,9999,0,(null),CNV
1004,CMNS,253,BURNABY,9999,0,(null),CNV
1004,CMNS,258,BURNABY,9999,0,(null),CNV
1004,CMNS,258,BURNABY,9999,0,(null),CNV
1004,CMNS,258,BURNABY,9999,0,(null),CNV
1004,CMNS,259,BURNABY,9999,0,(null),CNV
1004,CMNS,259,BURNABY,9999,0,(null),CNV
1004,CMNS,259,BURNABY,9999,0,(null),CNV
1004,CMNS,260,BURNABY,9999,0,(null),CNV
1004,CMNS,260,BURNABY,9999,0,(null),CNV
1004,CMNS,260,BURNABY,9999,0,(null),CNV
1004,CMNS,261,BURNABY,9999,0,(null),CNV
1004,CMNS,261,BURNABY,9999,0,(null),CNV
1004,CMNS,261,BURNABY,9999,0,(null),CNV
1004,CMNS,286,BURNABY,9999,0,(null),CNV
1004,CMNS,286,BURNABY,9999,0,(null),CNV
1004,CMNS,286,BURNABY,9999,0,(null),CNV
1004,CMNS,304,BURNABY,9999,0,(null),CNV
1004,CMNS,304,BURNABY,9999,0,(null),CNV
1004,CMNS,304,BURNABY,9999,0,(null),CNV
1004,CMNS,310,BURNABY,9999,0,(null),CNV
1004,CMNS,310,BURNABY,9999,0,(null),CNV
1004,CMNS,310,BURNABY,9999,0,(null),CNV
1004,CMNS,320,BURNABY,9999,0,(null),CNV
1004,CMNS,320,BURNABY,9999,0,(null),CNV
1004,CMNS,320,BURNABY,9999,0,(null),CNV
1004,CMNS,321,BURNABY,9999,0,(null),CNV
1004,CMNS,321,BURNABY,9999,0,(null),CNV
1004,CMNS,321,BURNABY,9999,0,(null),CNV
1004,CMNS,323,BURNABY,9999,0,(null),CNV
1004,CMNS,323,BURNABY,9999,0,(null),CNV
1004,CMNS,323,BURNABY,9999,0,(null),CNV
1004,CMNS,326,BURNABY,9999,0,(null),CNV
1004,CMNS,326,BURNABY,9999,0,(null),CNV
1004,CMNS,326,BURNABY,9999,0,(null),CNV
1004,CMNS,331,BURNABY,9999,0,(null),CNV
1004,CMNS,331,BURNABY,9999,0,(null),CNV
1004,CMNS,331,BURNABY,9999,0,(null),CNV
1004,CMNS,333,BURNABY,9999,0,(null),CNV
1004,CMNS,333,BURNABY,9999,0,(null),CNV
1004,CMNS,333,BURNABY,9999,0,(null),CNV
1004,CMNS,334,BURNABY,9999,0,(null),CNV
1004,CMNS,334,BURNABY,9999,0,(null),CNV
1004,CMNS,334,BURNABY,9999,0,(null),CNV
1004,CMNS,335,BURNABY,9999,0,(null),CNV
1004,CMNS,335,BURNABY,9999,0,(null),CNV
1004,CMNS,335,BURNABY,9999,0,(null),CNV
1004,CMNS,342,BURNABY,9999,0,(null),CNV
1004,CMNS,342,BURNABY,9999,0,(null),CNV
1004,CMNS,342,BURNABY,9999,0,(null),CNV
1004,CMNS,345,BURNABY,9999,0,(null),CNV
1004,CMNS,345,BURNABY,9999,0,(null),CNV
1004,CMNS,345,BURNABY,9999,0,(null),CNV
1004,CMNS,347,BURNABY,9999,0,(null),CNV
1004,CMNS,347,BURNABY,9999,0,(null),CNV
1004,CMNS,347,BURNABY,9999,0,(null),CNV
1004,CMNS,353,BURNABY,9999,0,(null),CNV
1004,CMNS,353,BURNABY,9999,0,(null),CNV
1004,CMNS,353,BURNABY,9999,0,(null),CNV
1004,CMNS,358,BURNABY,9999,0,(null),CNV
1004,CMNS,358,BURNABY,9999,0,(null),CNV
1004,CMNS,358,BURNABY,9999,0,(null),CNV
1004,CMNS,359,BURNABY,9999,0,(null),CNV
1004,CMNS,359,BURNABY,9999,0,(null),CNV
1004,CMNS,359,BURNABY,9999,0,(null),CNV
1004,CMNS,362,BURNABY,9999,0,(null),CNV
1004,CMNS,362,BURNABY,9999,0,(null),CNV
1004,CMNS,362,BURNABY,9999,0,(null),CNV
1004,CMNS,363,BURNABY,9999,0,(null),CNV
1004,CMNS,363,BURNABY,9999,0,(null),CNV
1004,CMNS,363,BURNABY,9999,0,(null),CNV
1004,CMNS,371,BURNABY,9999,0,(null),CNV
1004,CMNS,371,BURNABY,9999,0,(null),CNV
1004,CMNS,371,BURNABY,9999,0,(null),CNV
1004,CMNS,372,BURNABY,9999,0,(null),CNV
1004,CMNS,372,BURNABY,9999,0,(null),CNV
1004,CMNS,372,BURNABY,9999,0,(null),CNV
1004,CMNS,375,BURNABY,9999,0,(null),CNV
1004,CMNS,375,BURNABY,9999,0,(null),CNV
1004,CMNS,375,BURNABY,9999,0,(null),CNV
1004,CMNS,386,BURNABY,9999,0,(null),CNV
1004,CMNS,386,BURNABY,9999,0,(null),CNV
1004,CMNS,386,BURNABY,9999,0,(null),CNV
1004,CMNS,395,BURNABY,9999,0,(null),CNV
1004,CMNS,395,BURNABY,9999,0,(null),CNV
1004,CMNS,395,BURNABY,9999,0,(null),CNV
1004,CMNS,396,BURNABY,9999,0,(null),CNV
1004,CMNS,396,BURNABY,9999,0,(null),CNV
1004,CMNS,396,BURNABY,9999,0,(null),CNV
1004,CMNS,408,BURNABY,9999,0,(null),CNV
1004,CMNS,408,BURNABY,9999,0,(null),CNV
1004,CMNS,408,BURNABY,9999,0,(null),CNV
1004,CMNS,422,BURNABY,9999,0,(null),CNV
1004,CMNS,422,BURNABY,9999,0,(null),CNV
1004,CMNS,422,BURNABY,9999,0,(null),CNV
1004,CMNS,425,BURNABY,9999,0,(null),CNV
1004,CMNS,425,BURNABY,9999,0,(null),CNV
1004,CMNS,425,BURNABY,9999,0,(null),CNV
1004,CMNS,426,BURNABY,9999,0,(null),CNV
1004,CMNS,426,BURNABY,9999,0,(null),CNV
1004,CMNS,426,BURNABY,9999,0,(null),CNV
1004,CMNS,428,BURNABY,9999,0,(null),CNV
1004,CMNS,428,BURNABY,9999,0,(null),CNV
1004,CMNS,428,BURNABY,9999,0,(null),CNV
1004,CMNS,431,BURNABY,9999,0,(null),CNV
1004,CMNS,431,BURNABY,9999,0,(null),CNV
1004,CMNS,431,BURNABY,9999,0,(null),CNV
1004,CMNS,433,BURNABY,9999,0,(null),CNV
1004,CMNS,433,BURNABY,9999,0,(null),CNV
1004,CMNS,433,BURNABY,9999,0,(null),CNV
1004,CMNS,435,BURNABY,9999,0,(null),CNV
1004,CMNS,435,BURNABY,9999,0,(null),CNV
1004,CMNS,435,BURNABY,9999,0,(null),CNV
1004,CMNS,436,BURNABY,9999,0,(null),CNV
1004,CMNS,436,BURNABY,9999,0,(null),CNV
1004,CMNS,436,BURNABY,9999,0,(null),CNV
1004,CMNS,438,BURNABY,9999,0,(null),CNV
1004,CMNS,438,BURNABY,9999,0,(null),CNV
1004,CMNS,438,BURNABY,9999,0,(null),CNV
1004,CMNS,444,BURNABY,9999,0,(null),CNV
1004,CMNS,444,BURNABY,9999,0,(null),CNV
1004,CMNS,444,BURNABY,9999,0,(null),CNV
1004,CMNS,446,BURNABY,9999,0,(null),CNV
1004,CMNS,446,BURNABY,9999,0,(null),CNV
1004,CMNS,446,BURNABY,9999,0,(null),CNV
1004,CMNS,447,BURNABY,9999,0,(null),CNV
1004,CMNS,447,BURNABY,9999,0,(null),CNV
1004,CMNS,447,BURNABY,9999,0,(null),CNV
1004,CMNS,448,BURNABY,9999,0,(null),CNV
1004,CMNS,448,BURNABY,9999,0,(null),CNV
1004,CMNS,448,BURNABY,9999,0,(null),CNV
1004,CMNS,453,BURNABY,9999,0,(null),CNV
1004,CMNS,453,BURNABY,9999,0,(null),CNV
1004,CMNS,453,BURNABY,9999,0,(null),CNV
1004,CMNS,454,BURNABY,9999,0,(null),CNV
1004,CMNS,454,BURNABY,9999,0,(null),CNV
1004,CMNS,454,BURNABY,9999,0,(null),CNV
1004,CMNS,456,BURNABY,9999,0,(null),CNV
1004,CMNS,456,BURNABY,9999,0,(null),CNV
1004,CMNS,456,BURNABY,9999,0,(null),CNV
1004,CMNS,458,BURNABY,9999,0,(null),CNV
1004,CMNS,458,BURNABY,9999,0,(null),CNV
1004,CMNS,458,BURNABY,9999,0,(null),CNV
1004,CMNS,472,BURNABY,9999,0,(null),CNV
1004,CMNS,472,BURNABY,9999,0,(null),CNV
1004,CMNS,472,BURNABY,9999,0,(null),CNV
1004,CMNS,473,BURNABY,9999,0,(null),CNV
1004,CMNS,473,BURNABY,9999,0,(null),CNV
1004,CMNS,473,BURNABY,9999,0,(null),CNV
1004,CMNS,474,BURNABY,9999,0,(null),CNV
1004,CMNS,474,BURNABY,9999,0,(null),CNV
1004,CMNS,474,BURNABY,9999,0,(null),CNV
1004,CMNS,478,BURNABY,9999,0,(null),CNV
1004,CMNS,478,BURNABY,9999,0,(null),CNV
1004,CMNS,478,BURNABY,9999,0,(null),CNV
1004,CMNS,480,BURNABY,9999,0,(null),CNV
1004,CMNS,480,BURNABY,9999,0,(null),CNV
1004,CMNS,480,BURNABY,9999,0,(null),CNV
1004,CMNS,481,BURNABY,9999,0,(null),CNV
1004,CMNS,481,BURNABY,9999,0,(null),CNV
1004,CMNS,481,BURNABY,9999,0,(null),CNV
1004,CMNS,482,BURNABY,9999,0,(null),CNV
1004,CMNS,482,BURNABY,9999,0,(null),CNV
1004,CMNS,482,BURNABY,9999,0,(null),CNV
1004,CMNS,483,BURNABY,9999,0,(null),CNV
1004,CMNS,483,BURNABY,9999,0,(null),CNV
1004,CMNS,483,BURNABY,9999,0,(null),CNV
1004,CMNS,486,BURNABY,9999,0,(null),CNV
1004,CMNS,486,BURNABY,9999,0,(null),CNV
1004,CMNS,486,BURNABY,9999,0,(null),CNV
1004,CMNS,487,BURNABY,9999,0,(null),CNV
1004,CMNS,487,BURNABY,9999,0,(null),CNV
1004,CMNS,487,BURNABY,9999,0,(null),CNV
1004,CMNS,489,BURNABY,9999,0,(null),CNV
1004,CMNS,489,BURNABY,9999,0,(null),CNV
1004,CMNS,489,BURNABY,9999,0,(null),CNV
1004,CMNS,494,BURNABY,9999,0,(null),CNV
1004,CMNS,494,BURNABY,9999,0,(null),CNV
1004,CMNS,494,BURNABY,9999,0,(null),CNV
1004,CMNS,495,BURNABY,9999,0,(null),CNV
1004,CMNS,495,BURNABY,9999,0,(null),CNV
1004,CMNS,495,BURNABY,9999,0,(null),CNV
1004,CMNS,496,BURNABY,9999,0,(null),CNV
1004,CMNS,496,BURNABY,9999,0,(null),CNV
1004,CMNS,496,BURNABY,9999,0,(null),CNV
1004,CMNS,497,BURNABY,9999,0,(null),CNV
1004,CMNS,497,BURNABY,9999,0,(null),CNV
1004,CMNS,497,BURNABY,9999,0,(null),CNV
1004,CMNS,498,BURNABY,9999,0,(null),CNV
1004,CMNS,498,BURNABY,9999,0,(null),CNV
1004,CMNS,498,BURNABY,9999,0,(null),CNV
1004,CMNS,800,BURNABY,9999,0,(null),CNV
1004,CMNS,801,BURNABY,9999,0,(null),CNV
1004,CMNS,802,BURNABY,9999,0,(null),CNV
1004,CMNS,804,BURNABY,9999,0,(null),CNV
1004,CMNS,805,BURNABY,9999,0,(null),CNV
1004,CMNS,815,BURNABY,9999,0,(null),CNV
1004,CMNS,830,BURNABY,9999,0,(null),CNV
1004,CMNS,840,BURNABY,9999,0,(null),CNV
1004,CMNS,845,BURNABY,9999,0,(null),CNV
1004,CMNS,850,BURNABY,9999,0,(null),CNV
1004,CMNS,851,BURNABY,9999,0,(null),CNV
1004,CMNS,855,BURNABY,9999,0,(null),CNV
1004,CMNS,856,BURNABY,9999,0,(null),CNV
1004,CMNS,859,BURNABY,9999,0,(null),CNV
1004,CMNS,860,BURNABY,9999,0,(null),CNV
1004,CMNS,880,BURNABY,9999,0,(null),CNV
1004,CMNS,881,BURNABY,9999,0,(null),CNV
1004,CMNS,882,BURNABY,9999,0,(null),CNV
1004,CMNS,891,BURNABY,9999,0,(null),CNV
1004,CMNS,892,BURNABY,9999,0,(null),CNV
1004,CMNS,895,BURNABY,9999,0,(null),CNV
1004,CMNS,898,BURNABY,9999,0,(null),CNV
1004,CMNS,899,BURNABY,9999,0,(null),CNV
1004,CMPT,XX1,BURNABY,9999,0,(null),CNV
1004,CMPT,XX1,BURNABY,9999,0,(null),CNV
1004,CMPT,XX1,BURNABY,9999,0,(null),CNV
1004,CMPT,100,BURNABY,9999,0,(null),CNV
1004,CMPT,100,BURNABY,9999,0,(null),CNV
1004,CMPT,100,BURNABY,9999,0,(null),CNV
1004,CMPT,101,BURNABY,9999,0,(null),CNV
1004,CMPT,101,BURNABY,9999,0,(null),CNV
1004,CMPT,101,BURNABY,9999,0,(null),CNV
1004,CMPT,102,BURNABY,9999,0,(null),CNV
1004,CMPT,102,BURNABY,9999,0,(null),CNV
1004,CMPT,102,BURNABY,9999,0,(null),CNV
1004,CMPT,104,BURNABY,9999,0,(null),CNV
1004,CMPT,104,BURNABY,9999,0,(null),CNV
1004,CMPT,104,BURNABY,9999,0,(null),CNV
1004,CMPT,110,BURNABY,9999,0,(null),CNV
1004,CMPT,110,BURNABY,9999,0,(null),CNV
1004,CMPT,110,BURNABY,9999,0,(null),CNV
1004,CMPT,116,BURNABY,9999,0,(null),CNV
1004,CMPT,116,BURNABY,9999,0,(null),CNV
1004,CMPT,116,BURNABY,9999,0,(null),CNV
1004,CMPT,117,BURNABY,9999,0,(null),CNV
1004,CMPT,117,BURNABY,9999,0,(null),CNV
1004,CMPT,117,BURNABY,9999,0,(null),CNV
1004,CMPT,118,BURNABY,9999,0,(null),CNV
1004,CMPT,118,BURNABY,9999,0,(null),CNV
1004,CMPT,118,BURNABY,9999,0,(null),CNV
1004,CMPT,150,BURNABY,9999,0,(null),CNV
1004,CMPT,150,BURNABY,9999,0,(null),CNV
1004,CMPT,150,BURNABY,9999,0,(null),CNV
1004,CMPT,201,BURNABY,9999,0,(null),CNV
1004,CMPT,201,BURNABY,9999,0,(null),CNV
1004,CMPT,201,BURNABY,9999,0,(null),CNV
1004,CMPT,202,BURNABY,9999,0,(null),CNV
1004,CMPT,202,BURNABY,9999,0,(null),CNV
1004,CMPT,202,BURNABY,9999,0,(null),CNV
1004,CMPT,212,BURNABY,9999,0,(null),CNV
1004,CMPT,212,BURNABY,9999,0,(null),CNV
1004,CMPT,212,BURNABY,9999,0,(null),CNV
1004,CMPT,250,BURNABY,9999,0,(null),CNV
1004,CMPT,250,BURNABY,9999,0,(null),CNV
1004,CMPT,250,BURNABY,9999,0,(null),CNV
1004,CMPT,275,BURNABY,9999,0,(null),CNV
1004,CMPT,275,BURNABY,9999,0,(null),CNV
1004,CMPT,275,BURNABY,9999,0,(null),CNV
1004,CMPT,300,BURNABY,9999,0,(null),CNV
1004,CMPT,300,BURNABY,9999,0,(null),CNV
1004,CMPT,300,BURNABY,9999,0,(null),CNV
1004,CMPT,301,BURNABY,9999,0,(null),CNV
1004,CMPT,301,BURNABY,9999,0,(null),CNV
1004,CMPT,301,BURNABY,9999,0,(null),CNV
1004,CMPT,305,BURNABY,9999,0,(null),CNV
1004,CMPT,305,BURNABY,9999,0,(null),CNV
1004,CMPT,305,BURNABY,9999,0,(null),CNV
1004,CMPT,307,BURNABY,9999,0,(null),CNV
1004,CMPT,307,BURNABY,9999,0,(null),CNV
1004,CMPT,307,BURNABY,9999,0,(null),CNV
1004,CMPT,308,BURNABY,9999,0,(null),CNV
1004,CMPT,308,BURNABY,9999,0,(null),CNV
1004,CMPT,308,BURNABY,9999,0,(null),CNV
1004,CMPT,310,BURNABY,9999,0,(null),CNV
1004,CMPT,310,BURNABY,9999,0,(null),CNV
1004,CMPT,310,BURNABY,9999,0,(null),CNV
1004,CMPT,320,BURNABY,9999,0,(null),CNV
1004,CMPT,320,BURNABY,9999,0,(null),CNV
1004,CMPT,320,BURNABY,9999,0,(null),CNV
1004,CMPT,340,BURNABY,9999,0,(null),CNV
1004,CMPT,340,BURNABY,9999,0,(null),CNV
1004,CMPT,340,BURNABY,9999,0,(null),CNV
1004,CMPT,354,BURNABY,9999,0,(null),CNV
1004,CMPT,354,BURNABY,9999,0,(null),CNV
1004,CMPT,354,BURNABY,9999,0,(null),CNV
1004,CMPT,361,BURNABY,9999,0,(null),CNV
1004,CMPT,361,BURNABY,9999,0,(null),CNV
1004,CMPT,361,BURNABY,9999,0,(null),CNV
1004,CMPT,363,BURNABY,9999,0,(null),CNV
1004,CMPT,363,BURNABY,9999,0,(null),CNV
1004,CMPT,363,BURNABY,9999,0,(null),CNV
1004,CMPT,365,BURNABY,9999,0,(null),CNV
1004,CMPT,365,BURNABY,9999,0,(null),CNV
1004,CMPT,365,BURNABY,9999,0,(null),CNV
1004,CMPT,370,BURNABY,9999,0,(null),CNV
1004,CMPT,370,BURNABY,9999,0,(null),CNV
1004,CMPT,370,BURNABY,9999,0,(null),CNV
1004,CMPT,371,BURNABY,9999,0,(null),CNV
1004,CMPT,371,BURNABY,9999,0,(null),CNV
1004,CMPT,371,BURNABY,9999,0,(null),CNV
1004,CMPT,379,BURNABY,9999,0,(null),CNV
1004,CMPT,379,BURNABY,9999,0,(null),CNV
1004,CMPT,379,BURNABY,9999,0,(null),CNV
1004,CMPT,383,BURNABY,9999,0,(null),CNV
1004,CMPT,383,BURNABY,9999,0,(null),CNV
1004,CMPT,383,BURNABY,9999,0,(null),CNV
1004,CMPT,384,BURNABY,9999,0,(null),CNV
1004,CMPT,384,BURNABY,9999,0,(null),CNV
1004,CMPT,384,BURNABY,9999,0,(null),CNV
1004,CMPT,400,BURNABY,9999,0,(null),CNV
1004,CMPT,400,BURNABY,9999,0,(null),CNV
1004,CMPT,400,BURNABY,9999,0,(null),CNV
1004,CMPT,401,BURNABY,9999,0,(null),CNV
1004,CMPT,401,BURNABY,9999,0,(null),CNV
1004,CMPT,401,BURNABY,9999,0,(null),CNV
1004,CMPT,405,BURNABY,9999,0,(null),CNV
1004,CMPT,405,BURNABY,9999,0,(null),CNV
1004,CMPT,405,BURNABY,9999,0,(null),CNV
1004,CMPT,406,BURNABY,9999,0,(null),CNV
1004,CMPT,406,BURNABY,9999,0,(null),CNV
1004,CMPT,406,BURNABY,9999,0,(null),CNV
1004,CMPT,407,BURNABY,9999,0,(null),CNV
1004,CMPT,407,BURNABY,9999,0,(null),CNV
1004,CMPT,407,BURNABY,9999,0,(null),CNV
1004,CMPT,408,BURNABY,9999,0,(null),CNV
1004,CMPT,408,BURNABY,9999,0,(null),CNV
1004,CMPT,408,BURNABY,9999,0,(null),CNV
1004,CMPT,409,BURNABY,9999,0,(null),CNV
1004,CMPT,409,BURNABY,9999,0,(null),CNV
1004,CMPT,409,BURNABY,9999,0,(null),CNV
1004,CMPT,411,BURNABY,9999,0,(null),CNV
1004,CMPT,411,BURNABY,9999,0,(null),CNV
1004,CMPT,411,BURNABY,9999,0,(null),CNV
1004,CMPT,412,BURNABY,9999,0,(null),CNV
1004,CMPT,412,BURNABY,9999,0,(null),CNV
1004,CMPT,412,BURNABY,9999,0,(null),CNV
1004,CMPT,413,BURNABY,9999,0,(null),CNV
1004,CMPT,413,BURNABY,9999,0,(null),CNV
1004,CMPT,413,BURNABY,9999,0,(null),CNV
1004,CMPT,414,BURNABY,9999,0,(null),CNV
1004,CMPT,414,BURNABY,9999,0,(null),CNV
1004,CMPT,414,BURNABY,9999,0,(null),CNV
1004,CMPT,415,BURNABY,9999,0,(null),CNV
1004,CMPT,415,BURNABY,9999,0,(null),CNV
1004,CMPT,415,BURNABY,9999,0,(null),CNV
1004,CMPT,416,BURNABY,9999,0,(null),CNV
1004,CMPT,416,BURNABY,9999,0,(null),CNV
1004,CMPT,416,BURNABY,9999,0,(null),CNV
1004,CMPT,417,BURNABY,9999,0,(null),CNV
1004,CMPT,417,BURNABY,9999,0,(null),CNV
1004,CMPT,417,BURNABY,9999,0,(null),CNV
1004,CMPT,419,BURNABY,9999,0,(null),CNV
1004,CMPT,419,BURNABY,9999,0,(null),CNV
1004,CMPT,419,BURNABY,9999,0,(null),CNV
1004,CMPT,426,BURNABY,9999,0,(null),CNV
1004,CMPT,426,BURNABY,9999,0,(null),CNV
1004,CMPT,426,BURNABY,9999,0,(null),CNV
1004,CMPT,427,BURNABY,9999,0,(null),CNV
1004,CMPT,427,BURNABY,9999,0,(null),CNV
1004,CMPT,427,BURNABY,9999,1,(null),CNV
1004,CMPT,428,BURNABY,9999,0,(null),CNV
1004,CMPT,428,BURNABY,9999,0,(null),CNV
1004,CMPT,428,BURNABY,9999,0,(null),CNV
1004,CMPT,429,BURNABY,9999,0,(null),CNV
1004,CMPT,429,BURNABY,9999,0,(null),CNV
1004,CMPT,429,BURNABY,9999,0,(null),CNV
1004,CMPT,430,BURNABY,9999,0,(null),CNV
1004,CMPT,430,BURNABY,9999,0,(null),CNV
1004,CMPT,430,BURNABY,9999,0,(null),CNV
1004,CMPT,454,BURNABY,9999,0,(null),CNV
1004,CMPT,454,BURNABY,9999,0,(null),CNV
1004,CMPT,454,BURNABY,9999,0,(null),CNV
1004,CMPT,461,BURNABY,9999,0,(null),CNV
1004,CMPT,461,BURNABY,9999,0,(null),CNV
1004,CMPT,461,BURNABY,9999,0,(null),CNV
1004,CMPT,466,BURNABY,9999,0,(null),CNV
1004,CMPT,466,BURNABY,9999,0,(null),CNV
1004,CMPT,466,BURNABY,9999,0,(null),CNV
1004,CMPT,469,BURNABY,9999,0,(null),CNV
1004,CMPT,469,BURNABY,9999,0,(null),CNV
1004,CMPT,469,BURNABY,9999,0,(null),CNV
1004,CMPT,470,BURNABY,9999,0,(null),CNV
1004,CMPT,470,BURNABY,9999,0,(null),CNV
1004,CMPT,470,BURNABY,9999,0,(null),CNV
1004,CMPT,471,BURNABY,9999,0,(null),CNV
1004,CMPT,471,BURNABY,9999,0,(null),CNV
1004,CMPT,471,BURNABY,9999,0,(null),CNV
1004,CMPT,475,BURNABY,9999,0,(null),CNV
1004,CMPT,475,BURNABY,9999,0,(null),CNV
1004,CMPT,475,BURNABY,9999,0,(null),CNV
1004,CMPT,480,BURNABY,9999,0,(null),CNV
1004,CMPT,480,BURNABY,9999,0,(null),CNV
1004,CMPT,480,BURNABY,9999,0,(null),CNV
1004,CMPT,481,BURNABY,9999,0,(null),CNV
1004,CMPT,481,BURNABY,9999,0,(null),CNV
1004,CMPT,481,BURNABY,9999,0,(null),CNV
1004,CMPT,487,BURNABY,9999,0,(null),CNV
